Customer_ID,Gender,Age,Income,Relation_length,Contract_length,Start_channel,Email_list,Home_age,Home_label,Electricity_usage,Gas_usage,Province,Churn
1163,1,38,2419,2,32,Online,1,40,E,2874,1355,Gelderland,1
1164,0,61,6412,45,20,Phone,0,71,D,2275,1543,Noord-Holland,0
1165,1,41,7755,103,10,Online,1,36,D,980,1247,Noord-Brabant,0
1166,1,49,3807,23,12,Online,0,44,C,2897,1468,Zuid-Holland,0
1167,0,41,10976,40,0,Online,1,17,D,2494,1373,Zuid-Holland,1
1168,0,47,5967,57,8,Online,1,17,G,1452,907,Utrecht,0
1169,1,47,5304,65,33,Online,1,67,B,2503,1030,Zuid-Holland,0
1170,0,39,4054,87,0,Online,0,98,G,1966,1925,Gelderland,1
1171,0,44,6199,54,1,Online,1,39,G,2368,2171,Utrecht,0
1172,0,64,8143,163,16,Online,1,6,A,1651,449,Gelderland,0
1173,0,59,2011,129,10,Online,1,23,B,1660,232,Friesland,0
1174,0,69,6625,5,23,Online,1,29,B,761,1203,Groningen,0
1175,1,45,2035,7,18,Online,1,12,C,2073,1194,Limburg,0
1176,1,41,4027,48,0,Phone,0,39,C,1537,1564,Drenthe,0
1177,0,49,6857,83,10,Online,1,37,F,3340,2107,Gelderland,1
1178,0,44,7179,96,0,Online,1,23,D,2621,1076,Utrecht,0
1179,0,50,3738,64,2,Online,1,4,B,1773,922,Zuid-Holland,1
1180,0,38,4618,34,0,Online,1,10,B,1716,1016,Drenthe,0
1181,1,67,2057,34,0,Online,1,68,C,1678,989,Limburg,1
1182,0,38,6198,33,28,Phone,0,41,F,2191,2178,Utrecht,0
1183,1,47,8714,99,0,Phone,0,7,B,2189,1099,Noord-Brabant,0
1184,1,33,2898,20,0,Online,1,0,A,1485,0,Noord-Brabant,0
1185,1,37,3092,2,0,Online,1,22,G,2165,1917,Gelderland,1
1186,0,65,7486,16,15,Online,1,19,G,3559,2048,Zuid-Holland,1
1187,1,64,5214,38,0,Online,0,33,C,2134,463,Limburg,1
1188,1,34,2193,3,0,Online,1,56,C,2741,1257,Limburg,1
1189,1,73,3698,155,3,Online,1,40,D,2628,1999,Overijssel,0
1190,1,49,1686,87,11,Online,1,57,F,2607,742,Utrecht,0
1191,0,40,2218,1,18,Phone,0,19,C,2326,1070,Noord-Holland,0
1192,1,62,4465,32,36,Phone,0,70,F,2144,761,Flevoland,1
1193,0,37,6746,79,15,Phone,1,36,C,2522,1211,Zuid-Holland,0
1194,1,65,3341,50,19,Online,1,44,D,1294,956,Noord-Holland,0
1195,1,61,11279,25,7,Online,1,80,G,1374,1298,Flevoland,0
1196,0,45,3568,21,0,Online,1,9,B,2214,1315,Noord-Holland,1
1197,0,66,2612,143,6,Online,0,12,C,2531,1246,Noord-Holland,0
1198,1,46,6188,61,2,Online,1,35,F,1824,1116,Gelderland,0
1199,0,48,4647,108,24,Online,0,69,C,2109,1476,Overijssel,0
1200,0,37,10014,86,2,Online,0,45,E,2480,1663,Friesland,0
1201,1,36,6482,2,0,Online,1,45,G,1826,2480,Overijssel,1
1202,0,46,2837,44,10,Online,1,19,D,1338,898,Utrecht,0
1203,1,74,4337,188,4,Phone,0,44,E,2116,1468,Noord-Brabant,0
1204,0,39,1522,6,11,Phone,0,47,C,2810,531,Overijssel,1
1205,0,45,8814,62,36,Online,1,91,B,2142,546,Noord-Holland,0
1206,1,64,5652,131,1,Online,1,23,G,1913,2200,Gelderland,0
1207,1,52,4392,78,3,Online,1,46,C,1906,1254,Utrecht,0
1208,1,59,4810,117,11,Online,1,11,C,2276,1227,Groningen,0
1209,1,45,19070,81,9,Online,1,17,G,2242,1709,Gelderland,0
1210,1,35,3402,14,9,Online,1,31,G,2916,1063,Noord-Holland,1
1211,0,48,4957,7,31,Online,0,93,G,1797,1440,Noord-Brabant,0
1212,0,38,3173,87,0,Online,1,23,E,3060,1133,Zuid-Holland,1
1213,1,37,3418,15,0,Online,1,16,B,1775,222,Noord-Brabant,0
1214,0,59,2942,40,6,Online,1,4,C,2326,1669,Zuid-Holland,1
1215,1,76,1035,79,15,Phone,1,19,D,2253,862,Groningen,0
1216,1,35,2311,48,0,Online,1,19,G,2085,2393,Zuid-Holland,1
1217,0,57,2533,46,16,Online,1,43,D,1365,770,Friesland,0
1218,1,92,12187,155,19,Phone,0,1,A,2292,381,Gelderland,0
1219,1,62,2066,2,33,Online,1,32,G,2668,251,Zuid-Holland,0
1220,0,54,6955,147,0,Online,1,42,B,1571,593,Noord-Holland,1
1221,0,66,7738,56,0,Online,1,61,G,1704,976,Friesland,0
1222,1,42,3186,1,0,Online,1,77,E,2102,1395,Noord-Holland,1
1223,1,55,2861,10,0,Online,1,12,E,2139,1570,Limburg,1
1224,1,46,2883,106,0,Online,1,41,E,1988,673,Zuid-Holland,1
1225,1,41,5079,92,0,Online,1,54,G,2077,1816,Utrecht,1
1226,1,37,2906,45,0,Online,1,37,G,2652,1154,Noord-Holland,1
1227,1,73,2957,62,28,Online,1,5,A,2190,0,Noord-Brabant,0
1228,0,42,3412,31,0,Online,0,10,C,2073,1423,Noord-Holland,1
1229,0,33,2916,49,0,Online,1,97,D,2788,750,Utrecht,1
1230,1,32,3727,44,0,Online,1,161,D,1909,1234,Utrecht,1
1231,0,31,3260,5,0,Online,1,2,B,2476,451,Utrecht,1
1232,0,46,2737,50,8,Online,1,38,D,3034,942,Noord-Holland,0
1233,1,72,3498,130,10,Online,1,86,F,2489,1237,Noord-Brabant,0
1234,1,57,2807,27,6,Online,1,37,G,2617,1465,Zuid-Holland,1
1235,1,61,3875,120,18,Online,1,45,B,2485,914,Noord-Brabant,0
1236,1,46,6690,14,0,Phone,0,34,E,1919,884,Zuid-Holland,0
1237,0,29,3279,36,0,Online,1,162,C,2296,771,Noord-Holland,0
1238,1,71,2157,28,1,Online,1,21,G,2819,1747,Gelderland,1
1239,0,54,3811,70,10,Online,1,9,A,1582,640,Noord-Brabant,0
1240,0,58,6322,33,0,Phone,0,189,G,2830,577,Limburg,0
1241,1,55,3459,33,20,Online,1,38,C,1551,1491,Friesland,0
1242,0,66,5273,121,7,Online,1,38,B,1850,593,Noord-Holland,0
1243,1,63,4459,108,0,Online,1,48,C,1361,1706,Noord-Holland,1
1244,1,48,1873,117,24,Online,1,7,C,2408,1270,Zuid-Holland,0
1245,0,52,6729,4,0,Online,1,43,G,2164,1933,Zuid-Holland,1
1246,0,38,3586,89,18,Phone,0,31,D,2636,1330,Friesland,1
1247,1,38,5918,62,35,Online,1,31,D,3389,2131,Noord-Brabant,0
1248,0,51,5619,77,5,Online,0,33,D,2454,1475,Noord-Brabant,0
1249,1,40,3221,71,0,Online,1,16,G,1715,1759,Noord-Holland,1
1250,1,54,1574,136,2,Online,1,14,G,2224,626,Noord-Brabant,0
1251,1,69,4686,5,0,Online,1,29,D,2746,901,Utrecht,1
1252,0,51,7651,40,8,Phone,0,29,C,2145,1030,Zuid-Holland,1
1253,0,43,10858,51,10,Phone,0,9,B,1392,831,Noord-Holland,0
1254,1,35,5790,58,0,Online,1,90,D,1912,1422,Utrecht,1
1255,0,37,6512,31,0,Online,1,36,E,1630,1115,Noord-Brabant,1
1256,0,37,5190,19,0,Online,1,33,F,3353,1193,Zuid-Holland,1
1257,1,33,4298,48,0,Online,1,10,E,1787,1271,Gelderland,1
1258,0,37,9207,87,0,Online,1,5,B,2816,911,Friesland,1
1259,0,50,4098,102,0,Online,1,1,A,1827,790,Groningen,0
1260,1,65,1727,106,2,Online,1,18,E,2257,1231,Overijssel,1
1261,1,53,6482,61,14,Online,1,31,E,1950,1482,Zuid-Holland,1
1262,0,63,2083,30,29,Online,1,30,E,2245,1715,Zeeland,0
1263,1,58,6936,111,17,Online,0,47,D,2802,1221,Noord-Holland,0
1264,1,24,3190,7,25,Phone,0,11,G,3317,1842,Zuid-Holland,1
1265,0,55,2316,56,22,Online,1,179,E,2145,1941,Utrecht,0
1266,0,94,3755,150,0,Phone,0,60,G,2459,1077,Overijssel,1
1267,1,30,5137,27,3,Online,1,35,D,2497,959,Gelderland,1
1268,1,51,4393,66,0,Online,0,25,D,3177,1579,Utrecht,1
1269,0,55,5937,75,9,Online,1,24,E,2535,1050,Limburg,0
1270,1,48,1146,24,21,Online,1,135,C,1788,1017,Groningen,1
1271,0,52,5894,112,13,Online,1,36,G,3821,2040,Noord-Holland,1
1272,1,34,2707,32,0,Online,1,45,C,2609,818,Gelderland,1
1273,1,27,3939,20,0,Online,0,25,F,2334,887,Zuid-Holland,1
1274,1,48,6343,60,10,Online,1,15,G,3382,717,Zeeland,0
1275,1,57,7706,33,10,Online,1,2,B,1992,607,Zuid-Holland,1
1276,1,60,3439,20,4,Online,1,34,C,2238,930,Noord-Brabant,1
1277,0,32,2677,50,1,Phone,1,5,A,1868,534,Groningen,0
1278,1,69,900,136,0,Online,1,9,B,1842,903,Utrecht,1
1279,1,83,2044,68,0,Phone,0,8,B,2647,1156,Zuid-Holland,1
1280,1,60,2499,154,4,Phone,0,32,B,1545,1024,Zuid-Holland,0
1281,1,33,4497,60,8,Online,1,3,C,2222,678,Noord-Brabant,0
1282,0,64,4476,19,0,Phone,0,23,D,1462,1300,Noord-Brabant,1
1283,0,37,3201,12,19,Online,1,22,B,2172,1542,Noord-Brabant,1
1284,0,47,8456,9,4,Phone,0,47,C,2510,1069,Utrecht,0
1285,1,61,7240,65,0,Online,1,96,B,3112,826,Friesland,1
1286,0,59,10427,138,0,Online,1,38,C,2909,715,Gelderland,0
1287,0,49,4107,30,31,Online,1,94,C,2758,673,Overijssel,1
1288,0,45,10857,79,22,Phone,0,57,G,3014,170,Zuid-Holland,0
1289,0,51,2881,26,0,Online,1,50,C,1919,726,Gelderland,1
1290,0,59,4268,16,0,Online,0,8,B,1963,556,Gelderland,0
1291,0,39,6015,19,0,Online,1,10,C,1761,22840,Noord-Holland,1
1292,0,56,6190,40,16,Online,1,23,D,2124,722,Zeeland,0
1293,0,49,7356,8,3,Online,1,84,B,2460,840,Noord-Brabant,0
1294,1,56,2700,78,29,Online,1,25,E,2031,805,Limburg,0
1295,1,34,2355,65,0,Online,1,1,B,2584,901,Noord-Holland,1
1296,1,55,3986,53,35,Phone,1,43,F,1960,401,Friesland,0
1297,0,103,7071,98,19,Phone,0,36,G,3410,1985,Zuid-Holland,1
1298,1,43,4294,28,0,Online,1,4,B,1953,544,Overijssel,1
1299,1,60,5912,84,8,Phone,0,15,G,1860,1070,Gelderland,0
1300,1,52,8384,100,0,Online,1,71,B,2608,389,Drenthe,0
1301,0,41,5308,44,5,Online,1,28,G,2716,1666,Overijssel,0
1302,1,84,5687,101,34,Phone,0,33,E,1785,1606,Gelderland,0
1303,0,46,6366,12,0,Online,1,34,C,2216,1339,Zuid-Holland,1
1304,0,52,4189,5,11,Online,0,36,D,1888,1165,Friesland,0
1305,0,43,4831,19,0,Online,1,88,G,3454,1578,Groningen,1
1306,1,41,3397,92,24,Online,0,29,D,22820,1544,Noord-Holland,1
1307,1,31,2056,10,20,Online,1,23,D,2383,1628,Noord-Holland,1
1308,0,39,2815,84,11,Online,1,17,E,1877,1494,Zuid-Holland,0
1309,0,50,3482,83,0,Phone,1,5,C,2180,176,Gelderland,0
1310,1,30,5625,3,5,Online,1,46,D,2908,188,Zuid-Holland,1
1311,1,42,9524,52,0,Online,1,25,D,1716,1290,Noord-Holland,1
1312,1,42,2922,46,0,Online,1,43,E,1571,931,Zuid-Holland,0
1313,1,46,9302,65,0,Online,1,30,E,2801,872,Noord-Brabant,0
1314,0,61,7810,70,0,Phone,0,20,C,2260,1244,Gelderland,0
1315,0,44,8046,12,22,Online,1,22,D,2571,631,Noord-Holland,1
1316,1,43,3572,102,28,Online,1,65,E,2161,1316,Zeeland,1
1317,0,51,2816,115,0,Online,1,0,B,2304,404,Zuid-Holland,0
1318,1,57,2154,125,18,Online,1,40,E,2100,1558,Noord-Holland,0
1319,1,54,7470,138,35,Online,1,28,D,2829,793,Noord-Brabant,0
1320,0,77,1805,53,6,Phone,1,151,F,1766,1587,Zuid-Holland,0
1321,0,44,6466,67,0,Phone,0,34,D,2194,301,Overijssel,0
1322,1,74,1865,2,11,Online,1,6,C,2667,1229,Overijssel,1
1323,1,40,3136,78,20,Online,1,57,C,1913,998,Noord-Brabant,0
1324,1,32,3030,17,0,Online,1,8,A,1485,794,Zuid-Holland,1
1325,0,46,12279,20,22,Online,1,55,E,1977,243,Noord-Brabant,0
1326,0,39,2776,47,25,Online,1,28,G,2775,1886,Noord-Holland,1
1327,0,47,2884,25,22,Online,1,16,C,2026,231,Utrecht,0
1328,0,30,10409,45,9,Online,1,42,B,1519,1190,Friesland,0
1329,0,37,6788,40,0,Online,0,37,C,1417,1236,Zuid-Holland,1
1330,0,59,4215,19,28,Online,1,62,G,2430,921,Noord-Holland,1
1331,0,77,4148,82,15,Phone,1,154,D,1827,1619,Noord-Brabant,0
1332,1,45,3857,103,0,Online,1,26,E,2210,310,Noord-Holland,1
1333,0,39,4366,13,0,Online,0,4,C,3496,738,Utrecht,1
1334,0,23,7605,6,0,Online,1,53,E,2376,1049,Limburg,1
1335,0,54,7778,128,25,Online,1,32,C,2536,887,Limburg,0
1336,0,39,3920,15,0,Online,1,23,C,2091,1047,Noord-Brabant,1
1337,1,41,2302,25,0,Online,1,28,E,2762,1133,Noord-Brabant,1
1338,1,32,3562,22,22,Online,0,31,E,2472,965,Utrecht,0
1339,0,41,9481,43,0,Online,0,93,D,2131,1165,Zuid-Holland,1
1340,0,59,6827,85,9,Phone,1,21,E,3074,1839,Zuid-Holland,0
1341,1,49,2162,123,14,Phone,0,15,G,3223,2686,Gelderland,1
1342,1,27,2725,7,0,Online,1,2,B,2116,917,Noord-Holland,1
1343,1,32,3894,32,0,Phone,1,94,D,1954,1689,Noord-Brabant,0
1344,1,68,2996,156,11,Online,1,37,E,1607,557,Zuid-Holland,0
1345,0,59,4036,104,7,Online,1,24,C,2739,841,Noord-Holland,0
1346,1,43,3339,93,0,Online,1,15,G,2686,1222,Noord-Holland,0
1347,0,37,3730,9,4,Online,1,29,D,3192,162,Zeeland,1
1348,0,32,6608,12,30,Online,1,49,F,2410,1770,Zuid-Holland,1
1349,0,57,8958,57,24,Online,1,39,G,2243,2096,Zuid-Holland,1
1350,0,40,3024,70,4,Online,1,44,F,2374,1106,Overijssel,0
1351,1,57,2020,126,21,Online,1,25,D,2421,695,Flevoland,1
1352,1,60,3891,88,0,Online,1,13,G,2553,1143,Noord-Holland,1
1353,0,51,1923,125,0,Online,1,43,G,2548,1346,Noord-Holland,1
1354,1,48,3360,45,0,Phone,1,79,F,3282,2137,Zuid-Holland,1
1355,1,69,128160,150,0,Online,0,3,A,2064,10000,Noord-Holland,0
1356,1,47,8368,88,21,Online,1,24,B,1364,454,Zuid-Holland,0
1357,0,45,3487,50,19,Online,1,46,C,2688,1500,Noord-Holland,0
1358,1,62,7387,14,0,Online,1,27,E,2310,1188,Groningen,1
1359,0,69,6460,43,0,Online,1,24,F,2471,1487,Zuid-Holland,1
1360,0,45,4006,107,0,Phone,0,46,C,1921,1463,Zuid-Holland,0
1361,0,59,1829,10,19,Online,1,34,E,1913,597,Zuid-Holland,1
1362,1,56,2773,54,0,Online,1,40,E,2591,1397,Utrecht,1
1363,0,46,4335,57,4,Online,1,19,G,2600,2751,Noord-Holland,0
1364,0,57,3943,71,20,Online,1,25,C,2983,745,Utrecht,1
1365,1,37,5274,74,10,Online,1,23,G,3519,1926,Gelderland,1
1366,0,55,4538,121,0,Online,1,16,E,2260,22400,Noord-Brabant,0
1367,0,53,3615,35,0,Online,1,46,E,2682,1181,Noord-Brabant,1
1368,0,56,5405,28,20,Online,1,23,G,2494,25660,Noord-Brabant,1
1369,0,46,4934,45,0,Online,1,99,E,2897,1373,Noord-Holland,1
1370,1,47,4846,21,0,Online,1,46,B,2214,848,Zuid-Holland,1
1371,0,47,3076,77,0,Online,1,26,F,20990,1085,Noord-Holland,1
1372,1,34,3643,0,0,Online,1,28,C,1472,1018,Overijssel,1
1373,1,93,5568,160,32,Phone,0,37,D,1930,430,Zuid-Holland,0
1374,1,41,5590,16,9,Online,1,82,D,2094,1531,Noord-Brabant,0
1375,0,38,4465,19,6,Online,1,54,C,2591,979,Gelderland,0
1376,1,36,1685,10,21,Online,1,4,A,2650,478,Zuid-Holland,1
1377,1,47,3615,80,23,Online,1,21,F,2437,664,Drenthe,1
1378,1,60,2723,83,33,Online,1,32,E,1978,1095,Zuid-Holland,0
1379,0,41,3870,16,0,Online,1,79,D,3256,1332,Noord-Holland,1
1380,1,34,3612,29,3,Phone,0,11,D,1876,1131,Limburg,1
1381,0,66,2705,48,0,Online,1,40,D,2133,1311,Overijssel,1
1382,1,41,4816,20,2,Online,1,49,G,2049,1697,Noord-Holland,1
1383,1,49,7947,110,0,Online,1,33,E,1808,1777,Noord-Brabant,1
1384,1,65,6178,8,0,Online,1,66,E,3028,1654,Gelderland,1
1385,1,47,5363,94,11,Online,1,33,D,2001,937,Noord-Brabant,0
1386,0,45,6047,8,31,Online,0,18,D,2708,783,Zuid-Holland,0
1387,1,39,3819,63,35,Online,0,26,D,2590,790,Limburg,0
1388,0,73,19356,177,6,Online,1,38,G,1408,1388,Noord-Brabant,0
1389,1,42,1898,91,0,Phone,0,75,D,2523,826,Noord-Holland,0
1390,0,59,7044,40,0,Online,1,44,D,2533,1157,Zuid-Holland,1
1391,0,50,5020,92,16,Online,1,18,G,2659,1549,Zuid-Holland,1
1392,1,52,3859,139,10,Online,1,17,E,2507,1499,Noord-Holland,1
1393,1,46,3869,65,2,Online,1,27,G,2251,1216,Noord-Brabant,0
1394,0,42,4176,57,0,Online,1,5,C,2291,992,Noord-Holland,1
1395,0,53,5210,25,12,Online,1,128,E,2498,2177,Zuid-Holland,0
1396,0,55,3394,145,0,Online,1,30,E,2972,2263,Gelderland,1
1397,1,38,18804,75,11,Online,1,97,D,1961,1351,Utrecht,0
1398,0,43,5198,83,0,Phone,0,92,C,2337,1063,Noord-Brabant,0
1399,1,55,4168,145,23,Online,1,37,G,2915,1407,Noord-Brabant,1
1400,1,42,2149,93,8,Online,1,11,E,2323,673,Groningen,0
1401,1,52,5824,123,0,Online,1,31,C,3035,1273,Gelderland,1
1402,1,35,4243,6,15,Phone,1,14,C,2344,1359,Noord-Brabant,1
1403,1,50,4148,30,0,Phone,0,12,D,2118,1136,Gelderland,1
1404,1,50,3850,29,0,Online,1,17,D,2052,1190,Limburg,1
1405,0,44,2881,0,2,Online,1,26,E,2777,1101,Zuid-Holland,1
1406,1,30,3828,6,0,Online,1,6,A,2160,0,Gelderland,0
1407,0,26,3130,14,33,Online,1,22,C,1900,679,Noord-Brabant,0
1408,0,55,6494,18,8,Online,1,2,B,2512,859,Zuid-Holland,1
1409,0,36,11163,16,4,Online,0,40,G,2432,918,Limburg,0
1410,0,43,8636,40,0,Online,1,37,D,1983,1150,Friesland,1
1411,0,54,13817,71,0,Online,1,48,F,1483,1530,Utrecht,0
1412,0,42,4464,35,0,Online,1,6,A,1355,843,Zeeland,1
1413,1,75,2095,51,4,Phone,0,98,D,3040,1745,Limburg,1
1414,1,61,1693,58,29,Online,1,66,D,1845,1197,Noord-Holland,0
1415,0,79,4298,135,30,Phone,0,44,C,1875,899,Utrecht,0
1416,1,39,4527,96,5,Online,1,2,B,1774,663,Limburg,0
1417,1,63,5283,169,0,Online,1,63,E,2866,784,Noord-Holland,1
1418,0,47,6311,95,8,Online,1,77,C,1705,972,Overijssel,0
1419,0,43,5340,95,10,Online,1,36,G,1987,1484,Noord-Brabant,0
1420,0,59,6552,11,0,Online,1,11,B,2965,627,Gelderland,1
1421,1,61,4039,19,0,Phone,0,5,B,1949,848,Noord-Holland,1
1422,1,40,2692,31,3,Online,1,20,E,2211,1152,Zuid-Holland,1
1423,1,65,1926,22,0,Phone,0,140,C,2668,1173,Zeeland,1
1424,1,36,4282,39,20,Phone,0,23,C,2507,1186,Noord-Holland,0
1425,0,52,2542,93,33,Online,0,17,E,2654,1155,Gelderland,1
1426,1,50,3084,121,0,Online,1,4,A,2086,0,Utrecht,0
1427,1,53,4232,17,7,Online,0,47,G,2727,2250,Overijssel,1
1428,0,35,6899,36,26,Online,0,23,E,3091,1424,Gelderland,1
1429,0,41,3829,31,33,Online,1,40,G,3113,1310,Gelderland,0
1430,1,33,3658,25,0,Online,1,20,B,2284,906,Noord-Holland,1
1431,0,40,5244,68,13,Online,1,30,C,2541,853,Gelderland,0
1432,1,57,4721,21,35,Phone,0,9,A,1544,575,Gelderland,0
1433,0,41,8825,65,0,Online,1,91,G,2451,1589,Gelderland,1
1434,0,31,12962,15,0,Online,1,15,G,3023,2380,Gelderland,1
1435,0,37,4252,8,8,Online,1,75,E,2024,1114,Gelderland,1
1436,0,32,2629,8,3,Phone,0,49,G,3827,1438,Zuid-Holland,1
1437,0,29,1956,49,0,Online,1,157,B,2389,897,Gelderland,1
1438,1,48,8545,30,4,Online,1,38,E,2714,1832,Overijssel,1
1439,1,34,5459,73,14,Online,1,4,C,2165,945,Gelderland,0
1440,0,36,3955,52,4,Online,1,6,B,2220,972,Utrecht,1
1441,0,60,5038,4,12,Online,0,34,C,2019,1645,Limburg,0
1442,0,69,4191,48,0,Phone,0,137,B,2088,580,Noord-Holland,1
1443,0,56,10345,123,18,Online,1,42,D,1999,1147,Noord-Brabant,1
1444,1,57,6941,22,8,Online,1,11,C,2259,1176,Gelderland,1
1445,1,47,4938,107,17,Online,0,48,D,2458,1283,Zuid-Holland,0
1446,0,47,11854,27,0,Online,1,153,G,2164,1981,Noord-Holland,1
1447,1,34,5300,53,0,Online,1,16,C,1529,1274,Zeeland,0
1448,0,29,8940,15,0,Online,1,45,E,2260,2003,Friesland,1
1449,1,54,4966,86,15,Online,1,49,D,2249,1087,Gelderland,0
1450,0,41,7862,40,0,Online,1,33,D,1845,803,Noord-Holland,1
1451,0,43,3563,8,0,Online,1,99,B,1958,285,Groningen,0
1452,1,41,1780,16,11,Online,1,0,A,2488,434,Noord-Brabant,1
1453,1,50,4272,16,0,Phone,0,28,E,1771,1863,Noord-Brabant,0
1454,1,41,3920,105,2,Online,1,70,F,2684,1976,Noord-Holland,0
1455,0,28,1747,22,5,Online,1,14,E,3074,1195,Friesland,1
1456,0,70,4308,134,35,Online,1,23,G,3390,1990,Limburg,1
1457,1,91,11250,47,0,Phone,0,16,E,1211,1422,Noord-Holland,0
1458,0,45,13903,23,22,Online,1,51,B,1235,591,Zuid-Holland,0
1459,0,49,3644,100,0,Online,1,19,E,2968,1373,Utrecht,1
1460,0,74,1578,73,0,Online,1,27,F,2417,1787,Noord-Brabant,1
1461,1,60,5417,69,0,Online,0,96,E,2575,907,Utrecht,0
1462,1,39,8441,98,0,Online,1,85,D,2535,1794,Zuid-Holland,1
1463,1,36,6369,39,3,Phone,0,17,C,2182,1793,Noord-Holland,0
1464,1,19,4050,4,0,Phone,0,34,E,2391,1153,Gelderland,1
1465,1,51,3049,40,0,Online,1,27,C,1528,1532,Noord-Holland,0
1466,0,68,2442,111,2,Online,0,34,C,2919,1390,Gelderland,1
1467,0,69,6745,97,0,Online,1,14,E,2145,1902,Noord-Brabant,1
1468,1,36,4246,8,27,Online,1,12,B,1547,576,Zuid-Holland,0
1469,0,65,3961,131,18,Online,1,49,G,2295,1843,Noord-Holland,1
1470,0,41,2179,12,30,Online,1,4,A,1894,702,Zuid-Holland,0
1471,0,60,6649,31,0,Phone,1,41,D,2330,1487,Groningen,1
1472,1,43,3154,5,0,Online,1,17,B,1488,625,Noord-Holland,0
1473,1,33,8257,47,4,Online,1,43,G,2419,1283,Noord-Brabant,1
1474,1,42,2708,57,9,Online,1,59,E,2744,1749,Gelderland,1
1475,0,42,5792,66,33,Online,1,155,G,1840,2528,Utrecht,0
1476,0,47,6771,17,3,Online,1,65,E,2642,577,Gelderland,0
1477,1,59,2581,47,0,Online,1,9,A,1838,0,Zuid-Holland,0
1478,0,45,6806,58,15,Online,1,15,D,2278,944,Zuid-Holland,0
1479,1,69,3692,10,0,Online,1,29,D,1792,1583,Drenthe,1
1480,1,32,5086,17,27,Online,1,31,F,1831,559,Overijssel,1
1481,1,57,3293,94,5,Phone,1,17,B,1921,1092,Limburg,0
1482,1,40,4659,2,10,Online,1,44,B,2984,956,Friesland,1
1483,0,29,4344,11,0,Online,1,1,B,2227,764,Zuid-Holland,1
1484,1,43,4859,0,7,Online,1,66,E,1994,1416,Noord-Brabant,1
1485,1,41,6822,54,0,Online,1,8,C,2542,454,Noord-Brabant,1
1486,1,32,3904,0,0,Online,1,40,C,3186,151,Gelderland,1
1487,0,37,2871,85,0,Phone,0,71,F,2531,867,Zuid-Holland,0
1488,0,52,4507,42,2,Phone,0,63,G,2836,2854,Noord-Holland,1
1489,0,26,1233,3,1,Online,1,29,B,2315,900,Zuid-Holland,1
1490,1,40,3024,27,0,Online,1,34,E,3321,1406,Noord-Holland,1
1491,1,43,6141,75,0,Online,1,4,B,2451,962,Noord-Brabant,1
1492,0,65,13233,40,4,Online,1,34,D,3115,662,Utrecht,0
1493,1,43,3969,65,0,Online,1,31,D,1629,1235,Limburg,1
1494,0,24,5490,11,0,Phone,1,15,B,1646,1176,Noord-Brabant,0
1495,1,47,5158,83,0,Online,1,40,G,1425,657,Zuid-Holland,0
1496,1,52,5207,0,11,Online,1,14,F,2593,1227,Gelderland,1
1497,1,40,3343,26,3,Online,1,40,B,1841,1025,Overijssel,0
1498,0,36,2415,9,17,Online,1,30,D,2510,1374,Gelderland,1
1499,1,42,5613,28,0,Online,1,78,E,2437,1640,Noord-Holland,1
1500,1,31,4238,9,14,Online,0,23,E,2584,976,Groningen,0
1501,0,52,5674,43,0,Online,1,15,F,2273,1556,Utrecht,1
1502,1,51,3586,112,30,Online,1,61,E,3007,1535,Utrecht,1
1503,1,45,2390,89,10,Online,1,46,F,2181,1722,Noord-Holland,0
1504,1,46,17722,117,0,Online,1,45,E,2088,1194,Noord-Holland,0
1505,1,57,6262,14,14,Phone,0,46,D,2056,1785,Gelderland,0
1506,1,37,4832,4,3,Phone,0,40,G,2004,2074,Noord-Holland,1
1507,1,60,6036,46,0,Online,1,37,C,1363,967,Noord-Holland,1
1508,1,60,9057,85,11,Online,1,18,F,2405,545,Noord-Holland,0
1509,0,84,3550,22,16,Phone,1,3,A,1044,883,Noord-Holland,0
1510,1,32,2973,28,13,Phone,0,47,E,1479,917,Zuid-Holland,0
1511,1,27,4802,35,6,Online,0,133,G,2130,1736,Gelderland,0
1512,1,48,2973,95,19,Online,1,33,D,2013,917,Noord-Holland,0
1513,0,43,8224,113,0,Online,1,39,G,2678,1472,Noord-Brabant,1
1514,1,58,2508,103,29,Online,1,19,B,26250,1021,Noord-Holland,0
1515,0,40,5598,64,6,Online,1,45,C,1615,1052,Noord-Brabant,0
1516,0,47,2638,50,9,Online,1,13,C,1754,1295,Utrecht,0
1517,0,55,3238,17,27,Online,1,14,D,2405,1141,Noord-Brabant,1
1518,0,56,5527,24,0,Online,1,39,F,2237,860,Zuid-Holland,1
1519,0,40,13609,34,0,Online,1,12,G,2608,1354,Noord-Brabant,1
1520,0,57,3713,102,0,Online,1,85,F,2735,1986,Noord-Brabant,1
1521,1,54,9623,135,2,Online,1,1,C,3206,1131,Zuid-Holland,1
1522,0,33,5349,41,4,Online,1,34,G,2167,758,Noord-Holland,0
1523,0,68,5896,130,0,Online,1,30,D,2445,1328,Groningen,0
1524,0,34,7321,54,28,Online,1,14,D,2014,1422,Gelderland,0
1525,0,46,8719,45,12,Phone,0,56,D,2145,1076,Gelderland,0
1526,1,55,7960,32,0,Online,1,97,D,2049,1617,Noord-Holland,1
1527,1,43,3545,62,2,Online,1,71,G,3547,675,Noord-Holland,0
